"idealista_id";"bedrooms";"bathrooms";"floor";"elevator";"terrace";"balcony";"garaje";"built_in_wardrobe";"air_conditioning";"swimming_pool";"green_zone";"price";"furnished";"equiped_kitchen";"street";"neighborhood";"district";"m2_builded";"m2_habitable"
"96703310";"1";"1";"Bajo exterior";"Y";"N";"N";"N";"Y";"Y";"N";"N";"1300";"N";"N";NULL;"Barrio Benalúa";"Distrito Benalúa-La Florida-Babel-San Gabriel";"257";" 256"
"96704691";"2";"1";"Planta 2ª exterior";"Y";"N";"N";"Y";"Y";"N";"Y";"Y";"950";"Y";"Y";"Calle del Torero Luis Francisco Esplá, 7";"Barrio PAU 5";"Distrito Playa de San Juan-El Cabo";"78";" 75"
"96736640";"2";"2";"Planta 3ª exterior";"Y";"Y";"Y";"Y";"Y";"N";"N";"N";"1500";"Y";"Y";NULL;"Barrio Playa de San Juan";"Distrito Playa de San Juan-El Cabo";"95";" 90"
"96801293";"1";"1";"Entreplanta exterior";"N";"Y";"N";"N";"N";"Y";"N";"N";"900";"Y";"Y";"Calle Churruca";"Barrio Ensanche-Diputación";"Distrito Centro";"90";" 89"
"96906260";"2";"1";"Planta 3ª exterior";"Y";"N";"Y";"Y";"Y";"N";"Y";"Y";"750";"Y";"Y";"Periodista Tirso Marín";"Barrio PAU 5";"Distrito Playa de San Juan-El Cabo";"50";NULL
"96979823";"3";"2";"Planta 4ª exterior";"Y";"Y";"Y";"Y";"Y";"N";"N";"N";"1750";"Y";"Y";"Avenida Ramon y Cajal";"Barrio Ensanche-Diputación";"Distrito Centro";"145";" 140"
"97116210";"2";"1";"Planta 3ª exterior";"Y";"Y";"N";"Y";"Y";"Y";"Y";"Y";"900";"Y";"Y";"Avenida Bruselas";"Barrio Playa de San Juan";"Distrito Playa de San Juan-El Cabo";"70";NULL
"97137014";"3";"2";"Planta 1ª exterior";"Y";"Y";"N";"Y";"Y";"Y";"Y";"Y";"950";"Y";"Y";"Avenida Bruselas, 22";"Barrio Playa de San Juan";"Distrito Playa de San Juan-El Cabo";"112";" 90"
"97147612";"2";"2";"Planta 8ª exterior";"Y";"Y";"N";"Y";"N";"Y";"Y";"Y";"850";"Y";"Y";"Avenida de les Nacions, 24";"Barrio Playa de San Juan";"Distrito Playa de San Juan-El Cabo";"80";" 60"
"97162883";"1";"1";"Planta 6ª exterior";"Y";"Y";"N";"Y";"Y";"Y";"N";"N";"1600";"Y";"Y";"Calle Inglada";"Barrio Mercado";"Distrito Centro";"95";" 85"
"97163728";"3";"1";"Planta 5ª exterior";"Y";"N";"N";"N";"Y";"N";"N";"N";"950";"N";"Y";NULL;"Barrio Centro Tradicional";"Distrito Centro";"138";" 120"
"97271555";"1";"1";"Planta 6ª";"Y";"Y";"N";"Y";"Y";"Y";"Y";"Y";"1600";"Y";"Y";NULL;"Barrio El Palmeral-Urbanova-Tabarca";"Distrito Benalúa-La Florida-Babel-San Gabriel";"56";NULL
"97271572";"2";"1";"Planta 4ª";"Y";"N";"N";"Y";"Y";"N";"Y";"Y";"2200";"Y";"Y";NULL;"Barrio El Palmeral-Urbanova-Tabarca";"Distrito Benalúa-La Florida-Babel-San Gabriel";"87";NULL
"97330507";"2";"2";"Planta 3ª";"Y";"Y";"N";"Y";"Y";"N";"Y";"Y";"1800";"N";"N";NULL;"Barrio El Palmeral-Urbanova-Tabarca";"Distrito Benalúa-La Florida-Babel-San Gabriel";"85";NULL
"97338698";"5";"3";"None";"N";"Y";"Y";"Y";"Y";"Y";"Y";"N";"2700";"Y";"Y";"la huerta s/n";"Barrio Villafranqueza";"Distrito Villafranqueza-Santa Faz-Monegre";"400";NULL
"97367445";"2";"2";"Planta 4ª exterior";"Y";"Y";"Y";"Y";"Y";"Y";"Y";"Y";"900";"Y";"Y";"Polop";"Barrio Garbinet-Parque de las Avenidas";"Distrito Parque Avenidas-Vistahermosa";"98";" 97"
"97416953";"3";"2";"Planta 4ª exterior";"Y";"N";"N";"Y";"Y";"Y";"Y";"Y";"1000";"Y";"Y";NULL;"Barrio La Albufereta";"Distrito Playa de San Juan-El Cabo";"149";" 116"
"97514368";"2";"2";"Planta 8ª exterior";"Y";"N";"Y";"Y";"Y";"Y";"Y";"Y";"1650";"Y";"Y";"Avenida Oviedo, 4";"Barrio Playa de San Juan";"Distrito Playa de San Juan-El Cabo";"92";" 84"
"97535119";"5";"4";"None";"N";"Y";"Y";"Y";"Y";"Y";"N";"N";"4000";"N";"N";"AV DE DENIA";"Barrio Raval Roig-Virgen del Socorro";"Distrito Plà del Bon Repòs-La Goteta-San Antón";"370";" 360"
"97588955";"3";"2";"Planta 1ª exterior";"Y";"Y";"Y";"Y";"Y";"N";"Y";"Y";"800";"Y";"Y";NULL;"Barrio Playa de San Juan";"Distrito Playa de San Juan-El Cabo";"85";" 75"
"97646653";"1";"1";"Bajo exterior";"Y";"N";"N";"N";"Y";"Y";"Y";"Y";"750";"Y";"Y";"Torre de San Juan, 19";"Barrio PAU 5";"Distrito Playa de San Juan-El Cabo";"40";NULL
"97655518";"3";"2";"Planta 1ª exterior";"Y";"N";"Y";"N";"Y";"Y";"N";"N";"850";"Y";"Y";"Avenida Federico Soto";"Barrio Centro Tradicional";"Distrito Centro";"85";" 77"
"97657040";"6";"3";"Planta 1ª exterior";"Y";"Y";"Y";"N";"Y";"Y";"N";"N";"2000";"Y";"Y";"Calle Pintor Lorenzo Casanova";"Barrio Ensanche-Diputación";"Distrito Centro";"220";" 205"
"97707208";"2";"2";"Planta 1ª exterior";"Y";"Y";"N";"N";"Y";"N";"Y";"N";"1400";"Y";"Y";"Calle Alcalde José Luís Lassaletta, 6";"Barrio Babel";"Distrito Benalúa-La Florida-Babel-San Gabriel";"138";" 118"
"97720686";"3";"1";"Planta 1ª exterior";"Y";"Y";"N";"Y";"Y";"Y";"Y";"Y";"1100";"Y";"Y";"Av. de Bruselas";"Barrio Playa de San Juan";"Distrito Playa de San Juan-El Cabo";"78";" 65"
"97728914";"3";"1";"Planta 3ª exterior";"Y";"Y";"N";"N";"N";"N";"N";"N";"900";"Y";"Y";"Barrio Raval Roig s/n";"Barrio Raval Roig-Virgen del Socorro";"Distrito Plà del Bon Repòs-La Goteta-San Antón";"150";NULL
"97739978";"4";"4";"1 planta";"N";"Y";"N";"N";"N";"N";"N";"N";"3490";"N";"Y";"Avenida de Denia s/n";"Barrio Vistahermosa";"Distrito Parque Avenidas-Vistahermosa";"370";NULL
"97773118";"2";"1";"Planta 15ª exterior";"Y";"Y";"N";"Y";"Y";"N";"N";"N";"900";"Y";"Y";"av. villajoyosa, 97";"Barrio La Albufereta";"Distrito Playa de San Juan-El Cabo";"77";" 75"
"97792914";"1";"2";"None";"N";"N";"Y";"N";"Y";"Y";"N";"N";"1000";"Y";"Y";"Calle Barceló, 6";"Barrio Casco Histórico-Santa Cruz";"Distrito Centro";"65";" 58"
"97968566";"1";"1";"Planta 6ª exterior";"Y";"N";"N";"N";"Y";"N";"N";"N";"1000";"Y";"Y";"Avenida Villajoyosa, 97";"Barrio La Albufereta";"Distrito Playa de San Juan-El Cabo";"51";NULL
"97969528";"2";"1";"Planta 1ª exterior";"N";"N";"N";"N";"Y";"Y";"N";"N";"1000";"Y";"Y";"Pablo Iglesias";"Barrio Mercado";"Distrito Centro";"75";NULL
"98016000";"2";"1";"Planta 16ª exterior";"Y";"Y";"N";"N";"Y";"Y";"Y";"Y";"800";"Y";"Y";NULL;"Barrio Playa de San Juan";"Distrito Playa de San Juan-El Cabo";"80";" 75"
"98213613";"2";"1";"Planta 6ª exterior";"Y";"Y";"Y";"Y";"Y";"N";"Y";"Y";"900";"Y";"Y";"Calle del Torero Luis Francisco Esplá, 9";"Barrio Playa de San Juan";"Distrito Playa de San Juan-El Cabo";"70";" 65"
"98280669";"2";"2";"Planta 20ª exterior";"Y";"Y";"N";"N";"Y";"Y";"N";"N";"2500";"N";"N";"Avenida Doctor Gadea";"Barrio Ensanche-Diputación";"Distrito Centro";"137";NULL
"98342060";"3";"2";"Planta 5ª exterior";"Y";"Y";"N";"Y";"Y";"N";"Y";"Y";"1200";"Y";"Y";"Avenida Bruselas";"Barrio Playa de San Juan";"Distrito Playa de San Juan-El Cabo";"95";" 88"
"98396340";"2";"1";"Planta 7ª";"Y";"Y";"N";"Y";"Y";"N";"Y";"Y";"1400";"N";"N";NULL;"Barrio El Palmeral-Urbanova-Tabarca";"Distrito Benalúa-La Florida-Babel-San Gabriel";"87";NULL
"98438593";"1";"1";"Planta 2ª exterior";"Y";"Y";"Y";"Y";"Y";"Y";"Y";"Y";"750";"Y";"Y";"Calle Virgili, 2";"Barrio La Albufereta";"Distrito Playa de San Juan-El Cabo";"70";NULL
"98476980";"3";"2";"Planta 2ª exterior";"Y";"Y";"N";"Y";"Y";"Y";"Y";"Y";"1200";"Y";"Y";"Avenida de las Naciones";"Barrio Playa de San Juan";"Distrito Playa de San Juan-El Cabo";"90";" 85"
"98491639";"3";"1";"Planta 11ª exterior";"Y";"N";"N";"Y";"Y";"Y";"Y";"Y";"3000";"Y";"Y";"Avenida de Holanda, 15";"Barrio Playa de San Juan";"Distrito Playa de San Juan-El Cabo";"78";NULL
"98493664";"1";"1";"None";"Y";"N";"N";"N";"N";"Y";"N";"N";"800";"Y";"Y";"Avenida Alfonso X El sabio , 7";"Barrio Centro Tradicional";"Distrito Centro";"20";NULL
"98493712";"1";"1";"None";"Y";"N";"N";"N";"N";"Y";"N";"N";"910";"Y";"Y";"Avenida Alfonso X El sabio , 7";"Barrio Centro Tradicional";"Distrito Centro";"30";NULL
"98493749";"1";"1";"None";"Y";"N";"N";"N";"N";"Y";"N";"N";"980";"Y";"Y";"Avenida Alfonso X El sabio , 7";"Barrio Centro Tradicional";"Distrito Centro";"22";NULL
"98501909";"1";"1";"Planta 7ª exterior";"Y";"Y";"N";"N";"Y";"Y";"N";"N";"980";"Y";"Y";"Calle Poeta Vila y Blanco, 4";"Barrio Ensanche-Diputación";"Distrito Centro";"64";" 58"
"98517214";"2";"1";"Planta 2ª";"Y";"Y";"N";"Y";"Y";"N";"Y";"Y";"650";"N";"N";NULL;"Barrio El Palmeral-Urbanova-Tabarca";"Distrito Benalúa-La Florida-Babel-San Gabriel";"87";NULL
"98520538";"2";"1";"Planta 1ª exterior";"N";"Y";"N";"N";"N";"N";"N";"N";"800";"N";"Y";"Calle Jaime Segarra, 29";"Barrio Carolinas Altas";"Distrito Campoamor-Carolinas-Altozano";"62";" 56"
"98535242";"4";"4";"None";"N";"Y";"N";"Y";"Y";"Y";"Y";"N";"9000";"Y";"Y";"Calle de la Cherna, 11";"Barrio Cabo de las Huertas";"Distrito Playa de San Juan-El Cabo";"457";" 420"
"98544022";"4";"4";"None";"N";"Y";"N";"Y";"Y";"Y";"Y";"N";"9000";"Y";"Y";"Calle Boga";"Barrio Cabo de las Huertas";"Distrito Playa de San Juan-El Cabo";"425";" 370"
"98575538";"3";"2";"Planta 2ª exterior";"Y";"Y";"N";"Y";"Y";"N";"Y";"Y";"900";"N";"N";"Avenida de Bruselas";"Barrio Playa de San Juan";"Distrito Playa de San Juan-El Cabo";"90";" 75"
"98644520";"2";"2";"Bajo exterior";"Y";"N";"N";"N";"N";"Y";"N";"N";"1300";"Y";"Y";"Calle de Torres Quevedo, 8";"Barrio Carolinas Bajas";"Distrito Campoamor-Carolinas-Altozano";"90";" 74"
"98658145";"1";"2";"None";"Y";"Y";"N";"Y";"N";"N";"Y";"Y";"700";"N";"N";NULL;"Barrio El Palmeral-Urbanova-Tabarca";"Distrito Benalúa-La Florida-Babel-San Gabriel";"85";NULL
"98670416";"2";"2";"Planta 3ª exterior";"N";"Y";"Y";"N";"Y";"N";"N";"N";"1180";"Y";"Y";"Calle Belando, 19";"Barrio Mercado";"Distrito Centro";"90";" 80"
"98670421";"2";"2";"Planta 2ª exterior";"N";"Y";"Y";"Y";"Y";"N";"N";"N";"1180";"Y";"Y";"Calle Belando, 19";"Barrio Mercado";"Distrito Centro";"180";NULL
"98725649";"1";"1";"Bajo exterior";"N";"N";"N";"N";"N";"Y";"N";"N";"700";"Y";"Y";"Calle Teniente Llorca";"Barrio Campoamor";"Distrito Campoamor-Carolinas-Altozano";"45";NULL
"98739263";"2";"1";"Planta 7ª exterior";"Y";"Y";"N";"Y";"Y";"N";"Y";"Y";"800";"Y";"Y";"Avenida de Holanda";"Barrio Playa de San Juan";"Distrito Playa de San Juan-El Cabo";"90";" 80"
"98750728";"2";"2";"Planta 1ª exterior";"N";"Y";"N";"N";"N";"Y";"N";"N";"1100";"Y";"Y";"Avenida de Holanda, 7";"Barrio Playa de San Juan";"Distrito Playa de San Juan-El Cabo";"84";" 80"
"98774223";"3";"2";"Planta 3ª exterior";"Y";"N";"N";"Y";"Y";"Y";"N";"N";"1190";"N";"Y";NULL;"Barrio Ensanche-Diputación";"Distrito Centro";"117";" 99"
"98792689";"2";"2";"Planta 2ª exterior";"Y";"N";"N";"Y";"Y";"Y";"Y";"Y";"1300";"Y";"Y";"AV CATALUÑA, 1";"Barrio Cabo de las Huertas";"Distrito Playa de San Juan-El Cabo";"80";NULL
"98846312";"2";"1";"Planta 2ª exterior";"N";"N";"N";"N";"N";"Y";"N";"N";"1000";"Y";"Y";"Calle Teniente Durán, 23";"Barrio Campoamor";"Distrito Campoamor-Carolinas-Altozano";"80";" 60"
"98848024";"3";"2";"Planta 5ª exterior";"Y";"Y";"N";"Y";"Y";"Y";"Y";"N";"1500";"Y";"Y";"Avenida del Braçal de la Passió";"Barrio PAU 5";"Distrito Playa de San Juan-El Cabo";"129";" 120"
"98868542";"4";"2";"1 planta";"N";"Y";"N";"N";"N";"Y";"Y";"N";"1200";"Y";"Y";NULL;"Barrio El Palmeral-Urbanova-Tabarca";"Distrito Benalúa-La Florida-Babel-San Gabriel";"153";" 140"
"98886226";"4";"2";"Planta 3ª exterior";"Y";"N";"N";"Y";"Y";"Y";"N";"N";"2000";"Y";"Y";"Calle Gerona, 1";"Barrio Centro Tradicional";"Distrito Centro";"155";" 133"
"98932173";"2";"1";"Planta 2ª exterior";"Y";"N";"N";"Y";"Y";"Y";"Y";"Y";"1200";"Y";"Y";"tridente";"Barrio Cabo de las Huertas";"Distrito Playa de San Juan-El Cabo";"90";" 85"
"98932910";"3";"1";"Planta 1ª exterior";"N";"N";"N";"N";"N";"N";"N";"Y";"600";"Y";"Y";"Calle Pintor Pedro Camacho";"Barrio Juan XXIII";"Distrito Virgen del Remedio-Juan XXIII";"75";" 70"
"98937225";"4";"5";"None";"N";"Y";"Y";"Y";"Y";"Y";"Y";"N";"9000";"Y";"Y";"Calle de la Cherna";"Barrio Cabo de las Huertas";"Distrito Playa de San Juan-El Cabo";"457";" 420"
"98977146";"4";"2";"Planta 3ª exterior";"Y";"N";"Y";"N";"Y";"Y";"N";"N";"1100";"Y";"Y";"Calle Poeta Campos Vasallo, 6";"Barrio Mercado";"Distrito Centro";"152";NULL
"98999500";"2";"2";"Planta 4ª exterior";"Y";"Y";"N";"Y";"Y";"Y";"Y";"N";"1800";"Y";"Y";"Avenida de la Costa Blanca";"Barrio PAU 5";"Distrito Playa de San Juan-El Cabo";"90";NULL
"99047970";"1";"1";"None";"Y";"N";"N";"Y";"Y";"N";"Y";"Y";"750";"N";"N";NULL;"Barrio El Palmeral-Urbanova-Tabarca";"Distrito Benalúa-La Florida-Babel-San Gabriel";"65";NULL
"99051830";"4";"2";"Planta 4ª";"Y";"N";"N";"N";"N";"N";"N";"N";"1190";"N";"N";NULL;"Barrio Centro Tradicional";"Distrito Centro";"150";NULL
"99064674";"4";"2";"None";"N";"Y";"N";"Y";"Y";"Y";"N";"N";"2000";"Y";"Y";NULL;"Barrio Centro Tradicional";"Distrito Centro";"133";NULL
"99104171";"4";"3";"Planta 2ª exterior";"Y";"Y";"Y";"N";"Y";"Y";"N";"Y";"1345";"Y";"Y";NULL;"Barrio Centro Tradicional";"Distrito Centro";"157";" 150"
"99202363";"3";"2";"Planta 2ª exterior";"Y";"Y";"N";"Y";"Y";"N";"N";"N";"900";"Y";"Y";NULL;"Barrio Santo Domingo";"Distrito San Blas-Pau";"111";" 100"
"99273858";"3";"2";"Planta 2ª exterior";"Y";"N";"N";"Y";"Y";"Y";"N";"N";"900";"Y";"Y";"Calle Callosa de Segura";"Barrio Santo Domingo";"Distrito San Blas-Pau";"111";" 100"
"99281400";"2";"1";"Planta 2ª exterior";"N";"N";"N";"N";"N";"N";"N";"N";"1250";"Y";"Y";"Calle Montengon, 10";"Barrio Casco Histórico-Santa Cruz";"Distrito Centro";"60";NULL
"99288693";"3";"2";"Planta 2ª exterior";"Y";"N";"N";"N";"Y";"Y";"N";"N";"900";"Y";"Y";NULL;"Barrio Santo Domingo";"Distrito San Blas-Pau";"118";" 111"
"99299378";"1";"1";"Entreplanta interior";"Y";"N";"N";"N";"Y";"Y";"N";"N";"800";"Y";"Y";"Calle Castaños";"Barrio Centro Tradicional";"Distrito Centro";"33";NULL
"99321083";"3";"2";"Planta 3ª exterior";"Y";"Y";"N";"N";"N";"Y";"N";"N";"1200";"N";"N";"Calle Álvarez Sereix";"Barrio Centro Tradicional";"Distrito Centro";"140";" 125"
"99346858";"2";"2";"Planta 2ª exterior";"Y";"N";"N";"N";"Y";"N";"Y";"Y";"1300";"Y";"Y";"Maestro José Garberi Serrano, 14";"Barrio PAU 5";"Distrito Playa de San Juan-El Cabo";"95";" 85"
"99354061";"3";"2";"Planta 2ª exterior";"Y";"N";"Y";"N";"Y";"Y";"N";"N";"1300";"Y";"Y";"Calle San Vicente, 34";"Barrio San Antón";"Distrito Plà del Bon Repòs-La Goteta-San Antón";"98";" 95"
"99366251";"1";"1";"Planta 11ª interior";"Y";"N";"N";"Y";"Y";"Y";"N";"N";"1300";"Y";"Y";"Calle Deportista Juan Matos";"Barrio La Albufereta";"Distrito Playa de San Juan-El Cabo";"60";NULL
"99366400";"2";"2";"Planta 2ª exterior";"Y";"Y";"N";"N";"Y";"Y";"Y";"Y";"1300";"Y";"Y";"Avenida Maestro José Garberí Serrano";"Barrio PAU 5";"Distrito Playa de San Juan-El Cabo";"110";" 90"
"99369181";"2";"1";"Planta 2ª exterior";"N";"N";"N";"N";"Y";"N";"N";"N";"1300";"Y";"Y";"Calle Montengon";"Barrio Casco Histórico-Santa Cruz";"Distrito Centro";"60";" 55"
"99380773";"6";"5";"None";"N";"Y";"Y";"Y";"Y";"Y";"Y";"N";"6000";"Y";"Y";NULL;"Barrio Alicante Golf";"Distrito Playa de San Juan-El Cabo";"500";NULL
